[4/18/23 05:36PM] Login. ip: 122.56.211.250, mac: NHQ9NSA00610910629340020230209095706.000000+780, uuid: 70-9C-D1-4F-DF-63	
[4/18/23 05:39PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 05:39PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 05:39PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 05:39PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 05:39PM] Picked up gr.Item Blurite Ring, amount: 1	
[4/18/23 05:39PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 05:40PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 05:40PM] Player dropping item: Starter Body, amount: 1	
[4/18/23 05:40PM] Player dropping item: Starter Legs, amount: 1	
[4/18/23 05:40PM] Player dropping item: Starter Helm, amount: 1	
[4/18/23 05:40PM] Player dropping item: Imperial Whip, amount: 1	
[4/18/23 05:40PM] Player dropping item: Starter Blade, amount: 1	
[4/18/23 05:43PM] Picked up gr.Item Coin, amount: 1142603	
[4/18/23 05:43PM] Picked up gr.Item Lava bones, amount: 25	
[4/18/23 05:44PM] Player dropping item: Starter Gloves, amount: 1	
[4/18/23 05:44PM] Player dropping item: Starter Cape, amount: 1	
[4/18/23 05:44PM] Player dropping item: Starter Boots, amount: 1	
[4/18/23 05:45PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 05:45PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 05:45PM] Picked up gr.Item Coin, amount: 300	
[4/18/23 05:45PM] Picked up gr.Item Coin, amount: 600	
[4/18/23 05:45PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 05:45PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 05:45PM] Picked up gr.Item Coin, amount: 600	
[4/18/23 05:45PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 05:45PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 05:45PM] Picked up gr.Item Coin, amount: 300	
[4/18/23 05:45PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 05:46PM] Picked up gr.Item Coin, amount: 600	
[4/18/23 05:47PM] Player dropping item: Blurite Ring, amount: 1	
[4/18/23 05:47PM] Player dropping item: Starter Amulet, amount: 1	
[4/18/23 05:48PM] Picked up gr.Item Blurite Legs, amount: 1	
[4/18/23 05:50PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 05:50PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 05:50PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 05:50PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 05:50PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 05:50PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 05:50PM] Picked up gr.Item Coin, amount: 400	
[4/18/23 05:50PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 05:51PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 05:51PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 05:51PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 05:51PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 05:51PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 05:51PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 05:52PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 05:52PM] Picked up gr.Item Lava bones, amount: 3	
[4/18/23 05:52PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 05:53PM] Picked up gr.Item Blurite Body, amount: 1	
[4/18/23 05:53PM] Picked up gr.Item Lava bones, amount: 3	
[4/18/23 05:53PM] Picked up gr.Item Lava bones, amount: 4	
[4/18/23 05:53PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 05:54PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 05:54PM] Picked up gr.Item Lava bones, amount: 4	
[4/18/23 05:54PM] Picked up gr.Item Lava bones, amount: 4	
[4/18/23 05:54PM] Picked up gr.Item Blurite Helm, amount: 1	
[4/18/23 05:55PM] Picked up gr.Item Lava bones, amount: 4	
[4/18/23 05:55PM] Picked up gr.Item Lava bones, amount: 4	
[4/18/23 05:55PM] Picked up gr.Item Lava bones, amount: 5	
[4/18/23 06:09PM] Player dropping item: Blurite Amulet, amount: 1	
[4/18/23 06:13PM] Picked up gr.Item Coin, amount: 1150768	
[4/18/23 06:13PM] Picked up gr.Item Lava bones, amount: 25	
[4/18/23 06:15PM] Picked up gr.Item Coin, amount: 1800	
[4/18/23 06:17PM] Player sold 23020 x 2 to Razvy for 70000 Billions in their pos shop	
[4/18/23 06:18PM] Picked up gr.Item Coin, amount: 1400	
[4/18/23 06:19PM] Picked up gr.Item Coin, amount: 700	
[4/18/23 06:19PM] Picked up gr.Item Imperial gloves, amount: 1	
[4/18/23 06:27PM] Played claimed 70K Billions from pos	
[4/18/23 06:30PM] Player bought 15646 x 1 from Nexthokage's pos shop for 35000 Billions	
[4/18/23 06:34PM] (CC) Help. Said: How do you get aoe??? 	
[4/18/23 06:36PM] Picked up gr.Item Coin, amount: 800	
[4/18/23 06:37PM] Picked up gr.Item Imperial legs, amount: 1	
[4/18/23 06:37PM] Picked up gr.Item Coin, amount: 800	
[4/18/23 06:43PM] Picked up gr.Item Coin, amount: 1037912	
[4/18/23 06:43PM] Picked up gr.Item Lava bones, amount: 25	
[4/18/23 06:45PM] Picked up gr.Item Coin, amount: 3826144	
[4/18/23 06:45PM] Picked up gr.Item Lava bones, amount: 40	
[4/18/23 06:47PM] Picked up gr.Item Lava bones, amount: 100	
[4/18/23 06:47PM] Picked up gr.Item $1 Scroll, amount: 1	
[4/18/23 06:55PM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 07:01PM] Picked up gr.Item $1 Scroll, amount: 5	
[4/18/23 07:01PM] Picked up gr.Item Vote scroll, amount: 3	
[4/18/23 07:02PM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 07:02PM] Has just redeemed a $1 Scroll successfully!	
