[4/18/23 12:13PM] Login. ip: 76.237.178.65, mac: 20210523101732.000000-360, uuid: 00-FF-0A-50-58-E5	
[4/18/23 12:15PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 12:15PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:16PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 12:16PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:16PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 12:16PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:17PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 12:17PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:17PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:17PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 12:17PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:17PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 12:17PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:17PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 12:17PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:17PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 12:17PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:18PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 12:18PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:18PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 12:18PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:18PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 12:18PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 12:18PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:18PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:18PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 12:18PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:19PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 12:19PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:19PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 12:19PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:19PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 12:19PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:19PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 12:19PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:19PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:19PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 12:19PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:19PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 12:19PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 12:19PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:19PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 12:19PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:20PM] Picked up gr.Item Blurite Gloves, amount: 1	
[4/18/23 12:20PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:20PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:20PM] Picked up gr.Item Coin, amount: 400	
[4/18/23 12:20PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 12:20PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:20PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 12:20PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 12:20PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 12:21PM] Picked up gr.Item Coin, amount: 300	
[4/18/23 12:21PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:21PM] Picked up gr.Item Coin, amount: 300	
[4/18/23 12:21PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:21PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:21PM] Picked up gr.Item Coin, amount: 300	
[4/18/23 12:21PM] Picked up gr.Item Coin, amount: 300	
[4/18/23 12:21PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:21PM] Picked up gr.Item Coin, amount: 300	
[4/18/23 12:21PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:21PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:21PM] Picked up gr.Item Blurite Boots, amount: 1	
[4/18/23 12:22PM] Picked up gr.Item Blurite Helm, amount: 1	
[4/18/23 12:22PM] Player dropping item: Blurite Helm, amount: 1	
[4/18/23 12:22PM] Picked up gr.Item Blurite Helm, amount: 1	
[4/18/23 12:23PM] Picked up gr.Item Coin, amount: 900	
[4/18/23 12:23PM] Picked up gr.Item Lava bones, amount: 3	
[4/18/23 12:23PM] Picked up gr.Item Coin, amount: 600	
[4/18/23 12:23PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 12:23PM] Picked up gr.Item Coin, amount: 300	
[4/18/23 12:23PM] Picked up gr.Item Lava bones, amount: 4	
[4/18/23 12:23PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:23PM] Picked up gr.Item Coin, amount: 1200	
[4/18/23 12:25PM] Picked up gr.Item Coin, amount: 400	
[4/18/23 12:26PM] Picked up gr.Item Coin, amount: 2000	
[4/18/23 12:26PM] Picked up gr.Item Lava bones, amount: 5	
[4/18/23 12:26PM] Picked up gr.Item Coin, amount: 2400	
[4/18/23 12:26PM] Picked up gr.Item Lava bones, amount: 6	
[4/18/23 12:26PM] Picked up gr.Item Coin, amount: 2000	
[4/18/23 12:26PM] Picked up gr.Item Lava bones, amount: 5	
[4/18/23 12:27PM] Picked up gr.Item Coin, amount: 400	
[4/18/23 12:27PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:27PM] Picked up gr.Item Coin, amount: 800	
[4/18/23 12:27PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 12:33PM] Picked up gr.Item Coin, amount: 3000	
[4/18/23 12:33PM] Picked up gr.Item Lava bones, amount: 6	
[4/18/23 12:33PM] Picked up gr.Item Lava bones, amount: 4	
[4/18/23 12:33PM] Picked up gr.Item Coin, amount: 2000	
[4/18/23 12:33PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 12:33PM] Picked up gr.Item Coin, amount: 1000	
[4/18/23 12:33PM] Picked up gr.Item Coin, amount: 1500	
[4/18/23 12:33PM] Picked up gr.Item Lava bones, amount: 3	
[4/18/23 12:34PM] Picked up gr.Item Imperial ring, amount: 1	
[4/18/23 12:34PM] Picked up gr.Item Imperial body, amount: 1	
