[4/20/23 12:30PM] Login. ip: 77.160.174.136, mac: CND943856120211026175221.000000+060, uuid: 42-23-43-62-AA-8B	
[4/20/23 12:31PM] Picked up gr.Item Coin, amount: 100	
[4/20/23 12:31PM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 12:31PM] (CC) Help. Said: Any refs ?	
[4/20/23 12:32PM] Picked up gr.Item Coin, amount: 100	
[4/20/23 12:32PM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 12:32PM] (CC) Help. Said: What refer code to use	
[4/20/23 12:32PM] (CC) Help. Said: Tysm	
[4/20/23 12:33PM] Picked up gr.Item Coin, amount: 100	
[4/20/23 12:35PM] (CC) Help. Said: Anyone wanna trade an imperial bow or staff for my whip? got 2..	
[4/20/23 12:36PM] (CC) Help. Said: Where u at ray	
[4/20/23 12:37PM] Gave item in trade to Rayquaza. Id: 18750, amount: 1	
[4/20/23 12:37PM] Receiving item from trade with Rayquaza Id: 19481, amount: 1	
[4/20/23 12:37PM] DEFAULT|2223,3750,0|Said: Tysm	
[4/20/23 12:37PM] DEFAULT|2223,3750,0|Said: Is it good?	
[4/20/23 12:42PM] Picked up gr.Item Coin, amount: 100	
[4/20/23 12:42PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:42PM] Picked up gr.Item Coin, amount: 100	
[4/20/23 12:42PM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 12:42PM] Picked up gr.Item Coin, amount: 100	
[4/20/23 12:42PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:43PM] Picked up gr.Item Coin, amount: 100	
[4/20/23 12:43PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:43PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:43PM] Picked up gr.Item Coin, amount: 100	
[4/20/23 12:43PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:43PM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 12:43PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:43PM] Picked up gr.Item Coin, amount: 100	
[4/20/23 12:43PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:43PM] Picked up gr.Item Coin, amount: 100	
[4/20/23 12:44PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:45PM] Picked up gr.Item Coin, amount: 100	
[4/20/23 12:45PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:45PM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 12:45PM] Picked up gr.Item Coin, amount: 100	
[4/20/23 12:45PM] Picked up gr.Item Coin, amount: 100	
[4/20/23 12:45PM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 12:46PM] Picked up gr.Item Coin, amount: 100	
[4/20/23 12:46PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:47PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:47PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 12:47PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 12:47PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:47PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 12:47PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:47PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 12:47PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:48PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 12:48PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:48PM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 12:48PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 12:48PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:48PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:48PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 12:48PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:48PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 12:48PM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 12:48PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:48PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 12:48PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 12:48PM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 12:49PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 12:49PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:49PM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 12:49PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:49PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 12:49PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 12:49PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:49PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:49PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 12:49PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:50PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 12:50PM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 12:50PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:50PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 12:50PM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 12:50PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:51PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:51PM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 12:51PM] Picked up gr.Item Coin, amount: 300	
[4/20/23 12:52PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:52PM] Picked up gr.Item Coin, amount: 300	
[4/20/23 12:52PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:52PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:52PM] Picked up gr.Item Coin, amount: 300	
[4/20/23 12:52PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:52PM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 12:52PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:52PM] Picked up gr.Item Coin, amount: 300	
[4/20/23 12:52PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:54PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:54PM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 12:54PM] Picked up gr.Item Coin, amount: 300	
[4/20/23 12:54PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:54PM] Picked up gr.Item Coin, amount: 300	
[4/20/23 12:54PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:54PM] Picked up gr.Item Coin, amount: 300	
[4/20/23 12:54PM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 12:54PM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 12:54PM] Picked up gr.Item Coin, amount: 300	
[4/20/23 12:54PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:55PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:55PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:55PM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 12:55PM] Picked up gr.Item Coin, amount: 300	
[4/20/23 12:55PM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 12:55PM] Picked up gr.Item Coin, amount: 300	
[4/20/23 12:55PM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 12:55PM] Picked up gr.Item Coin, amount: 300	
[4/20/23 12:55PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:55PM] Picked up gr.Item Coin, amount: 300	
[4/20/23 12:55PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 12:55PM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 12:55PM] Picked up gr.Item Coin, amount: 300	
[4/21/23 12:07AM] Login. ip: 77.160.174.136, mac: CND943856120211026175221.000000+060, uuid: 42-23-43-62-AA-8B	
[4/21/23 12:07AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 12:07AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 12:07AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 12:07AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 12:07AM] Picked up gr.Item Blurite Cape, amount: 1	
[4/21/23 12:07AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 12:07AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 12:07AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 12:07AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 12:08AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 12:08AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 12:08AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 12:08AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 12:12AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 12:12AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 12:12AM] Picked up gr.Item Coin, amount: 400	
[4/21/23 12:13AM] (CC) Help. Said: Pc coll neck?	
[4/21/23 12:13AM] Picked up gr.Item Coin, amount: 400	
[4/21/23 12:13AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 12:13AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 12:13AM] Picked up gr.Item Coin, amount: 400	
[4/21/23 12:13AM] (CC) Help. Said: How to check it?	
[4/21/23 12:14AM] (CC) Help. Said: Tysm	
[4/21/23 12:14AM] Picked up gr.Item Coin, amount: 400	
[4/21/23 12:14AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 12:14AM] Picked up gr.Item Coin, amount: 400	
[4/21/23 12:14AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 12:14AM] (CC) Help. Said: Tysm	
[4/21/23 12:14AM] Picked up gr.Item Coin, amount: 400	
[4/21/23 12:14AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 12:14AM] Picked up gr.Item Coin, amount: 400	
[4/21/23 12:14AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 12:14AM] Picked up gr.Item Coin, amount: 400	
[4/21/23 12:14AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 12:14AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 12:14AM] Picked up gr.Item Coin, amount: 400	
[4/21/23 12:14AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 12:15AM] Picked up gr.Item Coin, amount: 400	
[4/21/23 12:15AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 12:15AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 12:15AM] Picked up gr.Item Lava bones, amount: 2	
