[4/22/23 07:16AM] Player received drop: x1 Antique Boots, id: 8820, amount: 1, from: Avalon	
[4/22/23 07:56AM] Player received drop: x1 Maze Body, id: 5422, amount: 1, from: Maze Guardian	
[4/22/23 07:56AM] Player received drop: x1 Maze Cape, id: 17684, amount: 1, from: Maze Guardian	
[4/22/23 07:59AM] Player received drop: x1 Unknown Legs, id: 21044, amount: 1, from: Miscreation	
[4/22/23 08:04AM] Player received drop: x1 Godly Legs, id: 14052, amount: 1, from: Death God	
[4/22/23 08:11AM] Player received drop: x1 Zircon (Warrior), id: 23094, amount: 1, from: Luffy	
[4/22/23 08:20AM] Player received drop: x1 Rogue Sword, id: 22127, amount: 1, from: Sasuke	
[4/22/23 08:23AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/22/23 09:21AM] Player received drop: x1 Blood Helm, id: 8813, amount: 1, from: Zeidan Grimm	
[4/22/23 08:25PM] Player received drop: x1 Lucifer head, id: 22100, amount: 1, from: Lucifer	
[4/22/23 08:39PM] Player received drop: x1 Executive Bow, id: 5012, amount: 1, from: Gorvek	
[4/22/23 09:06PM] Player received drop: x1 Agumon Legs, id: 22154, amount: 1, from: Agumon	
[4/22/23 09:42PM] Player received drop: x1 Fighter Wings, id: 14321, amount: 1, from: Leviathan	
[4/22/23 09:43PM] Player received drop: x1 Fighter Boots, id: 14317, amount: 1, from: Leviathan	
[4/22/23 09:56PM] Player received drop: x1 Fighter Gloves, id: 14315, amount: 1, from: Leviathan	
[4/22/23 10:41PM] Player received drop: x1 Death Box, id: 14490, amount: 1, from: Slender Man	
[4/22/23 10:51PM] Player received drop: x1 Miner gauntlets (iron), id: 20587, amount: 1, from: Charybdis	
[4/22/23 11:28PM] Player received drop: x1 Scylla Wings, id: 14375, amount: 1, from: Scylla	
[4/22/23 11:45PM] Player received drop: x1 Scylla Gloves, id: 14367, amount: 1, from: Scylla	
[4/22/23 11:50PM] Player received drop: x1 Exode Bottom, id: 22038, amount: 1, from: Exoden	
[4/23/23 12:07AM] Player received drop: x1 Gladiator Body, id: 15006, amount: 1, from: Ezkel-Nojad	
[4/23/23 12:10AM] Player received drop: x1 Warrior chestplate (iron), id: 20602, amount: 1, from: Janemba	
[4/23/23 01:05AM] Player received drop: x1 Perfect Cell Legs, id: 9483, amount: 1, from: Perfect Cell	
[4/23/23 02:21AM] Player received drop: x1 Super Buu Helm, id: 9478, amount: 1, from: Super Buu	
[4/23/23 04:47AM] Player received drop: x1 Shinigami Sword, id: 13333, amount: 1, from: Byakuya	
[4/23/23 07:42AM] Player received drop: x1 Fazula Book, id: 4072, amount: 1, from: Queen Fazula	
[4/23/23 08:01AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 08:03AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 08:13AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 08:14AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 08:14AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 08:24AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 08:25AM] Player received drop: x1 Deathbringer bow, id: 12843, amount: 1, from: Black Goku	
[4/23/23 08:32AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 08:43AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 08:45AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 08:49AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 08:52AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 08:57AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 09:07AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 09:10AM] Player received drop: x1 Deathbringer bow, id: 12843, amount: 1, from: Black Goku	
[4/23/23 09:14AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 09:25AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 09:31AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 03:42PM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 12:53AM] Player received drop: x1 Onyx Body, id: 20260, amount: 1, from: Onyx Griffin	
[4/24/23 01:14AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/24/23 01:25AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 01:26AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 01:27AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/24/23 01:35AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/24/23 01:37AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
