[4/15/23 07:02PM] Player dropped item: Fury shark, id: 17818, amount: 100	
[4/15/23 07:02PM] Player dropped item: Super restore (4), id: 3025, amount: 100	
[4/15/23 07:03PM] Player dropped item: Blurite Bow, id: 22175, amount: 1	
[4/16/23 03:51PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 03:51PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 03:51PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 01:03AM] Player dropped item: Zinq sword, id: 23055, amount: 1	
[4/17/23 01:03AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 01:03AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 01:03AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 01:03AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 01:18AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 03:15AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 03:15AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 03:15AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 03:15AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 03:15AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 03:15AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 03:33AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 05:04AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 05:04AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 05:04AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 05:04AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 03:40AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 03:40AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 03:40AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 03:40AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 03:40AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 03:40AM] Player dropped item: Super restore (1), id: 3030, amount: 1	
[4/18/23 05:09AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 05:09AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 05:09AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 05:09AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 05:09AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 05:09AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 05:44AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 05:44AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 02:40PM] Player dropped item: Super restore (2), id: 3028, amount: 1	
[4/18/23 02:40PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 02:40PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 02:40PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 02:40PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 02:41PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 02:41PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 02:41PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 01:04AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 01:04AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 01:04AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 01:04AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 01:04AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 01:04AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 01:04AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 01:04AM] Player dropped item: Super restore (1), id: 3030, amount: 1	
[4/23/23 03:19PM] Player dropped item: Vial, id: 229, amount: 1	
